order_fact_key,order_id,customer_id,product_id,region_id,ship_mode_id,order_date,ship_date,discount,unit_price,discount_amount,discount_price,shipping_cost,quantity,total_price,is_return
7446,89399,2718,472,52,3,2013-01-08,2013-01-08,0.07,20.95,1.47,19.48,4.0,4,77.92,False
7447,89400,2718,20,52,3,2013-10-08,2013-10-09,0.1,65.99,6.6,59.39,5.92,8,475.12,False
7448,88766,2720,700,1198,3,2010-06-16,2010-06-17,0.0,40.48,0.0,40.48,19.99,6,242.88,False
7449,88767,2720,900,1198,1,2011-05-27,2011-05-28,0.07,880.98,61.67,819.31,44.55,5,4096.55,False
7450,88767,2720,1051,1198,3,2011-05-27,2011-05-28,0.0,13.48,0.0,13.48,4.51,5,67.4,False
7451,88768,2720,7,1198,3,2011-08-27,2011-08-29,0.1,19.98,2.0,17.98,10.49,20,359.6,False
7452,88769,2720,1116,1198,2,2011-11-09,2011-11-11,0.1,5.44,0.54,4.9,7.46,4,19.6,False
7453,88770,2720,1051,1198,2,2011-12-29,2011-12-29,0.01,13.48,0.13,13.35,4.51,6,80.1,False
7454,88771,2721,1088,1199,3,2013-08-10,2013-08-12,0.02,99.99,2.0,97.99,19.99,21,2057.79,False
7455,88960,2723,538,1324,3,2011-02-27,2011-03-01,0.05,14.98,0.75,14.23,8.99,8,113.84,False
7456,88960,2723,254,1324,1,2011-02-27,2011-03-01,0.0,124.49,0.0,124.49,51.94,12,1493.88,False
7457,88960,2723,79,1324,2,2011-02-27,2011-03-01,0.09,55.99,5.04,50.95,2.5,2,101.9,False
7458,88962,2723,812,1324,3,2012-06-06,2012-06-07,0.07,14.34,1.0,13.34,5.0,3,40.02,False
7459,88959,2724,1167,1325,3,2010-05-01,2010-05-02,0.06,4.98,0.3,4.68,7.44,10,46.8,False
7460,88959,2724,1239,1325,3,2010-05-01,2010-05-03,0.01,6.48,0.06,6.42,7.37,18,115.56,False
7461,88960,2724,1044,1325,3,2011-02-27,2011-03-01,0.03,105.98,3.18,102.8,13.99,8,822.4,False
7462,88963,2724,1168,1325,3,2012-07-05,2012-07-06,0.1,6.68,0.67,6.01,5.66,15,90.15,False
7463,88963,2724,783,1325,3,2012-07-05,2012-07-07,0.04,5.98,0.24,5.74,0.96,14,80.36,False
7464,88966,2724,464,1325,3,2013-05-23,2013-05-24,0.09,22.72,2.04,20.68,8.99,8,165.44,False
7465,88966,2724,605,1325,1,2013-05-23,2013-05-26,0.03,296.18,8.89,287.29,54.12,6,1723.74,False
7466,88958,2725,283,1326,3,2010-01-17,2010-01-18,0.05,28.15,1.41,26.74,6.17,10,267.4,False
7467,88961,2725,147,1326,3,2012-05-24,2012-05-31,0.03,12.22,0.37,11.85,2.85,18,213.3,False
7468,88961,2725,1250,1326,3,2012-05-24,2012-05-31,0.02,6.48,0.13,6.35,5.84,11,69.85,False
7469,88964,2725,1039,1326,3,2012-10-28,2012-10-29,0.03,40.97,1.23,39.74,1.99,5,198.7,False
7470,88965,2725,969,1326,3,2013-05-22,2013-05-22,0.07,64.65,4.53,60.12,35.0,15,901.8,False
7471,88125,2727,957,1660,3,2013-11-02,2013-11-03,0.04,3.75,0.15,3.6,7.5,36,129.6,False
7472,88116,2728,1210,1661,3,2011-08-07,2011-08-07,0.08,6.68,0.53,6.15,5.2,5,30.75,False
7473,88121,2728,314,1661,3,2012-10-19,2012-10-20,0.07,599.99,42.0,557.99,24.49,21,11717.79,False
7474,88122,2728,503,1661,3,2013-03-28,2013-03-30,0.0,18.94,0.0,18.94,1.49,10,189.4,False
7475,88122,2728,186,1661,3,2013-03-28,2013-03-29,0.09,2.89,0.26,2.63,0.5,7,18.41,False
7476,88122,2728,973,1661,2,2013-03-28,2013-03-30,0.01,4.48,0.04,4.44,7.24,12,53.28,False
7477,88114,2729,299,1662,1,2010-03-06,2010-03-10,0.08,230.98,18.48,212.5,23.78,4,850.0,False
7478,88121,2729,260,1662,1,2012-10-19,2012-10-21,0.02,179.29,3.59,175.7,29.21,1,175.7,False
7479,88122,2728,238,1661,3,2013-03-28,2013-03-30,0.02,17.98,0.36,17.62,4.0,8,140.96,False
7480,88121,2729,547,1662,1,2012-10-19,2012-10-21,0.02,135.99,2.72,133.27,28.63,22,2931.94,False
7481,88118,2730,576,1663,3,2012-07-03,2012-07-04,0.07,599.99,42.0,557.99,24.49,16,8927.84,False
7482,88118,2730,1142,1663,3,2012-07-03,2012-07-05,0.1,18.97,1.9,17.07,5.21,10,170.7,False
7483,88124,2730,165,1663,1,2013-09-07,2013-09-09,0.05,100.98,5.05,95.93,15.66,3,287.79,False
7484,88124,2730,298,1663,1,2013-09-07,2013-09-09,0.07,220.98,15.47,205.51,64.66,6,1233.06,False
7485,88124,2730,1137,1663,3,2013-09-07,2013-09-09,0.03,35.44,1.06,34.38,19.99,14,481.32,False
7486,88115,2731,224,1664,3,2011-06-03,2011-06-05,0.0,2.84,0.0,2.84,5.44,7,19.88,False
7487,88117,2731,111,1664,3,2012-05-23,2012-05-23,0.07,2.78,0.19,2.59,1.49,16,41.44,False
7488,88119,2731,1237,1664,3,2012-07-12,2012-07-19,0.06,6.48,0.39,6.09,7.81,8,48.72,False
7489,88120,2731,763,1664,3,2012-07-14,2012-07-15,0.01,26.31,0.26,26.05,5.89,12,312.6,False
7490,88123,2731,721,1664,3,2013-06-03,2013-06-05,0.08,28.53,2.28,26.25,1.49,12,315.0,False
7491,89020,2733,1136,1428,3,2011-11-12,2011-11-13,0.04,11.34,0.45,10.89,5.01,13,141.57,False
7492,89020,2733,40,1428,3,2011-11-12,2011-11-14,0.1,65.99,6.6,59.39,8.99,36,2138.04,False
7493,89022,2733,945,1428,3,2013-07-18,2013-07-20,0.08,3.14,0.25,2.89,1.92,12,34.68,False
7494,89024,2733,941,1428,3,2013-08-19,2013-08-19,0.09,7.31,0.66,6.65,0.49,2,13.3,False
7495,89024,2733,869,1428,3,2013-08-19,2013-08-21,0.03,7.28,0.22,7.06,1.77,18,127.08,False
7496,89021,2734,961,498,3,2012-06-05,2012-06-12,0.02,6.48,0.13,6.35,2.74,19,120.65,False
7497,89021,2735,1129,540,2,2012-06-05,2012-06-10,0.05,5.43,0.27,5.16,0.95,20,103.2,False
7498,86185,2746,553,1577,1,2011-04-11,2011-04-13,0.05,122.99,6.15,116.84,70.2,4,467.36,False
7499,86185,2746,538,1577,2,2011-04-11,2011-04-12,0.02,14.98,0.3,14.68,8.99,7,102.76,False
7500,89023,2736,214,667,3,2013-07-29,2013-07-31,0.02,3.26,0.07,3.19,1.86,13,41.47,False
7501,89018,2737,724,1047,3,2010-04-22,2010-04-24,0.05,100.98,5.05,95.93,7.18,8,767.44,False
7502,89019,2737,425,1047,3,2010-06-01,2010-06-02,0.03,15.31,0.46,14.85,8.78,12,178.2,False
7503,89017,2738,682,1048,3,2010-04-13,2010-04-15,0.02,33.98,0.68,33.3,1.99,7,233.1,False
7504,89482,2740,167,1572,3,2011-02-10,2011-02-12,0.06,4.13,0.25,3.88,6.89,1,3.88,False
7505,89485,2740,25,1572,3,2012-08-18,2012-08-19,0.03,65.99,1.98,64.01,5.31,22,1408.22,False
7506,89481,2741,89,1573,3,2010-03-12,2010-03-19,0.01,35.99,0.36,35.63,5.99,10,356.3,False
7507,89483,2741,1107,1573,3,2011-02-12,2011-02-14,0.09,8.37,0.75,7.62,10.16,12,91.44,False
7508,89484,2741,846,1573,1,2011-09-15,2011-09-16,0.03,145.45,4.36,141.09,17.85,18,2539.62,False
7509,89486,2741,675,1573,3,2012-08-21,2012-08-24,0.1,8.32,0.83,7.49,2.38,16,119.84,False
7510,89487,2741,315,1573,2,2013-01-02,2013-01-05,0.04,199.99,8.0,191.99,24.49,10,1919.9,False
7511,89488,2741,587,1573,3,2013-03-24,2013-03-25,0.07,21.66,1.52,20.14,13.99,13,261.82,False
7512,89489,2741,1075,1573,3,2013-03-29,2013-04-01,0.09,4.82,0.43,4.39,1.49,6,26.34,False
7513,89214,2743,670,200,2,2012-08-07,2012-08-08,0.07,31.11,2.18,28.93,3.6,14,405.02,False
7514,89214,2743,262,200,3,2012-08-07,2012-08-09,0.01,1.48,0.01,1.47,0.7,1,1.47,False
7515,89216,2743,540,200,3,2013-10-25,2013-10-26,0.06,6.98,0.42,6.56,2.83,18,118.08,False
7516,89216,2743,1187,200,2,2013-10-25,2013-10-28,0.0,5.98,0.0,5.98,5.35,20,119.6,False
7517,89217,2743,631,200,3,2013-12-15,2013-12-15,0.09,363.25,32.69,330.56,19.99,24,7933.44,False
7518,86184,2745,298,1386,1,2010-03-18,2010-03-19,0.01,220.98,2.21,218.77,64.66,11,2406.47,False
7519,86188,2745,419,1386,3,2013-02-05,2013-02-07,0.08,9.98,0.8,9.18,12.52,4,36.72,False
7520,86185,2746,593,1577,3,2011-04-11,2011-04-13,0.01,11.33,0.11,11.22,6.12,2,22.44,False
7521,89217,2743,503,200,3,2013-12-15,2013-12-16,0.01,18.94,0.19,18.75,1.49,5,93.75,False
7522,89215,2744,1047,201,3,2012-09-08,2012-09-09,0.08,70.71,5.66,65.05,37.58,14,910.7,False
7523,86185,2746,320,1577,2,2011-04-11,2011-04-12,0.1,3.36,0.34,3.02,6.27,3,9.06,False
7524,86186,2746,832,1577,1,2011-09-19,2011-09-21,0.02,48.58,0.97,47.61,54.11,15,714.15,False
7525,86186,2746,59,1577,3,2011-09-19,2011-09-19,0.07,39.48,2.76,36.72,1.99,15,550.8,False
7526,86187,2746,230,1577,2,2012-04-05,2012-04-05,0.06,1.26,0.08,1.18,0.7,10,11.8,False
7527,35200,2747,419,882,3,2010-02-05,2010-02-07,0.08,9.98,0.8,9.18,12.52,15,137.7,False
7528,23751,2747,298,882,1,2010-03-18,2010-03-19,0.01,220.98,2.21,218.77,64.66,44,9625.88,False
7529,7078,2747,593,882,3,2011-04-11,2011-04-13,0.01,11.33,0.11,11.22,6.12,9,100.98,False
7530,7078,2747,320,882,2,2011-04-11,2011-04-12,0.1,3.36,0.34,3.02,6.27,11,33.22,False
7531,7078,2747,553,882,1,2011-04-11,2011-04-13,0.05,122.99,6.15,116.84,70.2,16,1869.44,False
7532,7078,2747,538,882,2,2011-04-11,2011-04-12,0.02,14.98,0.3,14.68,8.99,29,425.72,False
7533,358,2747,832,882,1,2011-09-19,2011-09-21,0.02,48.58,0.97,47.61,54.11,60,2856.6,False
7534,358,2747,59,882,3,2011-09-19,2011-09-19,0.07,39.48,2.76,36.72,1.99,60,2203.2,False
7535,22787,2747,230,882,2,2012-04-05,2012-04-05,0.06,1.26,0.08,1.18,0.7,39,46.02,True
7536,91428,2749,707,1306,3,2013-08-14,2013-08-16,0.02,24.95,0.5,24.45,2.99,5,122.25,False
7537,91428,2749,397,1306,3,2013-08-14,2013-08-15,0.09,4.0,0.36,3.64,1.3,11,40.04,False
7538,91424,2750,495,1381,3,2010-03-08,2010-03-08,0.02,161.55,3.23,158.32,19.99,4,633.28,False
7539,87161,2779,89,1305,3,2010-06-11,2010-06-12,0.01,35.99,0.36,35.63,5.99,11,391.93,False
7540,87165,2779,184,1305,3,2011-08-14,2011-08-15,0.05,3.75,0.19,3.56,0.5,13,46.28,False
7541,87167,2779,929,1305,1,2011-11-03,2011-11-05,0.1,279.81,27.98,251.83,23.19,12,3021.96,False
7542,91425,2750,918,1381,1,2011-09-23,2011-09-25,0.04,70.98,2.84,68.14,26.85,9,613.26,False
7543,91425,2750,1145,1381,3,2011-09-23,2011-09-23,0.1,38.76,3.88,34.88,13.26,15,523.2,False
7544,91426,2750,916,1381,3,2012-05-12,2012-05-13,0.03,26.64,0.8,25.84,5.3,6,155.04,False
7545,91426,2750,155,1381,3,2012-05-12,2012-05-14,0.07,7.28,0.51,6.77,11.15,6,40.62,False
7546,91427,2750,25,1381,3,2013-06-20,2013-06-23,0.03,65.99,1.98,64.01,5.31,7,448.07,False
7547,88071,2752,320,1244,3,2011-04-10,2011-04-13,0.08,3.36,0.27,3.09,6.27,1,3.09,False
7548,88071,2752,529,1244,3,2011-04-10,2011-04-11,0.0,59.78,0.0,59.78,10.29,7,418.46,False
7549,88071,2752,147,1244,2,2011-04-10,2011-04-11,0.04,12.22,0.49,11.73,2.85,5,58.65,False
7550,88072,2752,1073,1244,3,2012-08-26,2012-08-26,0.04,60.97,2.44,58.53,4.5,21,1229.13,False
7551,88073,2752,301,1244,1,2013-04-06,2013-04-06,0.05,150.98,7.55,143.43,66.27,12,1721.16,False
7552,88074,2752,813,1244,3,2013-12-23,2013-12-27,0.05,53.98,2.7,51.28,5.5,5,256.4,False
7553,91507,2753,1117,1164,3,2011-11-13,2011-11-15,0.0,6.75,0.0,6.75,2.99,23,155.25,False
7554,91510,2753,765,1164,3,2012-11-18,2012-11-20,0.07,20.97,1.47,19.5,4.0,27,526.5,False
7555,91510,2753,289,1164,1,2012-11-18,2012-11-20,0.06,348.21,20.89,327.32,84.84,23,7528.36,False
7556,91512,2753,867,1164,3,2013-09-23,2013-09-24,0.05,12.21,0.61,11.6,4.81,23,266.8,False
7557,91512,2753,734,1164,3,2013-09-23,2013-09-25,0.06,155.99,9.36,146.63,8.99,25,3665.75,False
7558,91509,2754,1261,1165,3,2012-09-24,2012-09-26,0.0,39.99,0.0,39.99,10.25,14,559.86,False
7559,91511,2754,1114,1165,3,2013-08-01,2013-08-01,0.0,5.28,0.0,5.28,2.99,13,68.64,False
7560,91512,2754,312,1165,3,2013-09-23,2013-09-25,0.1,17.98,1.8,16.18,8.51,23,372.14,False
7561,91508,2755,685,1166,3,2012-04-01,2012-04-01,0.02,40.98,0.82,40.16,1.99,11,441.76,False
7562,32647,2756,765,185,3,2012-11-18,2012-11-20,0.07,20.97,1.47,19.5,4.0,109,2125.5,False
7563,43782,2756,1117,185,3,2011-11-13,2011-11-15,0.0,6.75,0.0,6.75,2.99,92,621.0,False
7564,58342,2756,685,185,3,2012-04-01,2012-04-01,0.02,40.98,0.82,40.16,1.99,45,1807.2,False
7565,45794,2756,1261,185,3,2012-09-24,2012-09-26,0.0,39.99,0.0,39.99,10.25,55,2199.45,True
7566,32647,2756,289,185,1,2012-11-18,2012-11-20,0.06,348.21,20.89,327.32,84.84,92,30113.44,False
7567,47399,2756,1114,185,3,2013-08-01,2013-08-01,0.0,5.28,0.0,5.28,2.99,52,274.56,False
7568,45571,2756,867,185,3,2013-09-23,2013-09-24,0.05,12.21,0.61,11.6,4.81,90,1044.0,False
7569,45571,2756,734,185,3,2013-09-23,2013-09-25,0.06,155.99,9.36,146.63,8.99,99,14516.37,False
7570,45571,2756,312,185,3,2013-09-23,2013-09-25,0.1,17.98,1.8,16.18,8.51,92,1488.56,False
7571,90729,2758,644,488,3,2013-09-19,2013-09-23,0.09,125.99,11.34,114.65,4.2,16,1834.4,False
7572,90727,2759,1063,510,3,2011-12-05,2011-12-05,0.01,12.99,0.13,12.86,14.37,15,192.9,False
7573,90724,2760,277,526,3,2010-04-22,2010-04-24,0.08,22.01,1.76,20.25,5.53,11,222.75,False
7574,90726,2761,1211,153,3,2011-01-31,2011-02-01,0.07,5.78,0.4,5.38,5.67,2,10.76,False
7575,90730,2762,286,548,1,2013-12-05,2013-12-07,0.1,218.75,21.88,196.88,69.64,24,4725.12,False
7576,90726,2763,145,665,3,2011-01-31,2011-02-01,0.1,83.93,8.39,75.54,19.99,13,982.02,False
7577,90724,2764,100,770,3,2010-04-22,2010-04-22,0.02,29.74,0.59,29.15,6.64,4,116.6,False
7578,90725,2765,377,781,3,2010-05-28,2010-05-30,0.03,5.85,0.18,5.67,2.27,7,39.69,False
7579,90727,2766,515,782,3,2011-12-05,2011-12-05,0.07,896.99,62.79,834.2,19.99,6,5005.2,False
7580,87160,2778,1068,1304,3,2010-02-11,2010-02-12,0.08,205.99,16.48,189.51,8.99,5,947.55,False
7581,87164,2778,810,1304,3,2011-07-16,2011-07-16,0.0,12.64,0.0,12.64,4.98,14,176.96,False
7582,87168,2778,35,1304,3,2011-11-24,2011-11-26,0.0,3.98,0.0,3.98,0.7,3,11.94,False
7583,87170,2778,90,1304,3,2012-06-26,2012-06-27,0.03,55.99,1.68,54.31,5.0,7,380.17,False
7584,90728,2767,621,1041,3,2013-05-23,2013-05-24,0.06,300.65,18.04,282.61,24.49,1,282.61,False
7585,88979,2769,1148,1199,3,2012-07-23,2012-07-23,0.06,5.98,0.36,5.62,10.39,14,78.68,False
7586,88980,2769,612,1199,1,2012-09-12,2012-09-19,0.0,70.98,0.0,70.98,26.74,12,851.76,False
7587,88981,2769,919,1199,3,2013-01-28,2013-01-29,0.0,40.97,0.0,40.97,8.99,4,163.88,False
7588,88984,2769,318,1199,1,2013-12-22,2013-12-25,0.07,120.97,8.47,112.5,26.3,2,225.0,False
7589,88975,2770,778,1200,3,2010-09-08,2010-09-10,0.02,11.55,0.23,11.32,2.36,14,158.48,False
7590,88976,2770,1158,1200,2,2011-08-12,2011-08-13,0.03,35.44,1.06,34.38,7.5,7,240.66,False
7591,88976,2770,800,1200,3,2011-08-12,2011-08-15,0.1,3.28,0.33,2.95,3.97,2,5.9,False
7592,88982,2770,1052,1200,3,2013-04-29,2013-04-29,0.09,16.91,1.52,15.39,6.25,9,138.51,False
7593,88982,2770,292,1200,1,2013-04-29,2013-05-06,0.04,376.13,15.05,361.08,85.63,2,722.16,False
7594,88974,2771,697,1201,3,2010-06-13,2010-06-13,0.07,177.98,12.46,165.52,0.99,3,496.56,False
7595,88977,2771,320,1201,3,2012-03-27,2012-03-29,0.1,3.36,0.34,3.02,6.27,11,33.22,False
7596,88977,2771,1154,1201,3,2012-03-27,2012-03-28,0.05,4.98,0.25,4.73,4.86,7,33.11,False
7597,88978,2771,147,1201,3,2012-05-05,2012-05-08,0.1,12.22,1.22,11.0,2.85,3,33.0,False
7598,88978,2771,1215,1201,3,2012-05-05,2012-05-06,0.04,5.28,0.21,5.07,5.57,20,101.4,False
7599,88983,2771,395,1201,2,2013-06-13,2013-06-14,0.01,2.08,0.02,2.06,1.49,4,8.24,False
7600,91584,2773,1122,1428,3,2010-03-26,2010-03-28,0.1,5.18,0.52,4.66,5.74,2,9.32,False
7601,91585,2773,745,1428,3,2012-07-12,2012-07-14,0.06,7.59,0.46,7.13,4.0,13,92.69,False
7602,91229,2775,863,38,3,2010-01-30,2010-02-04,0.07,574.74,40.23,534.51,24.49,8,4276.08,False
7603,91228,2776,872,568,3,2010-01-12,2010-01-14,0.04,1.68,0.07,1.61,1.0,8,12.88,False
7604,87160,2778,1035,1304,2,2010-02-11,2010-02-12,0.05,205.99,10.3,195.69,8.99,12,2348.28,False
7605,91585,2773,875,1428,3,2012-07-12,2012-07-14,0.01,2.98,0.03,2.95,2.03,11,32.45,False
7606,91228,2776,818,568,1,2010-01-12,2010-01-15,0.03,350.98,10.53,340.45,30.0,11,3744.95,False
7607,87167,2779,888,1305,3,2011-11-03,2011-11-05,0.07,12.28,0.86,11.42,6.13,19,216.98,False
7608,87169,2779,78,1305,3,2012-01-13,2012-01-17,0.0,35.99,0.0,35.99,5.0,11,395.89,False
7609,87173,2779,12,1305,3,2013-09-22,2013-09-22,0.01,15.99,0.16,15.83,11.28,17,269.11,False
7610,87163,2780,417,311,3,2011-06-23,2011-06-25,0.03,9.38,0.28,9.1,4.93,12,109.2,False
7611,87171,2780,236,311,3,2013-06-07,2013-06-08,0.02,1.7,0.03,1.67,1.99,6,10.02,False
7612,87171,2780,87,311,3,2013-06-07,2013-06-09,0.09,20.99,1.89,19.1,3.3,5,95.5,False
7613,87174,2780,126,311,3,2013-12-10,2013-12-11,0.0,6.88,0.0,6.88,2.0,12,82.56,False
7614,87162,2781,853,1634,3,2010-07-31,2010-08-04,0.09,2.16,0.19,1.97,6.05,2,3.94,False
7615,87162,2781,579,1634,1,2010-07-31,2010-08-07,0.03,808.49,24.25,784.24,55.3,11,8626.64,False
7616,87162,2781,1245,1634,3,2010-07-31,2010-08-07,0.0,6.48,0.0,6.48,8.19,3,19.44,False
7617,87163,2781,10,1634,1,2011-06-23,2011-06-24,0.04,208.16,8.33,199.83,68.02,15,2997.45,False
7618,87166,2781,602,1634,1,2011-09-21,2011-09-23,0.01,100.98,1.01,99.97,26.22,10,999.7,False
7619,87172,2781,531,1634,3,2013-07-31,2013-08-04,0.03,24.92,0.75,24.17,12.98,2,48.34,False
7620,87172,2781,501,1634,3,2013-07-31,2013-08-04,0.03,10.98,0.33,10.65,3.37,15,159.75,False
7621,86983,2783,557,330,1,2011-10-23,2011-10-28,0.1,200.98,20.1,180.88,23.76,5,904.4,False
7622,86983,2783,504,330,2,2011-10-23,2011-10-27,0.02,3.98,0.08,3.9,0.83,2,7.8,False
7623,86988,2783,303,330,1,2013-10-27,2013-10-31,0.08,100.98,8.08,92.9,35.84,13,1207.7,False
7624,86981,2784,339,331,3,2011-08-24,2011-08-26,0.04,14.2,0.57,13.63,5.3,22,299.86,False
7625,86981,2784,986,331,3,2011-08-24,2011-08-26,0.03,35.44,1.06,34.38,4.92,13,446.94,False
7626,86983,2784,94,331,3,2011-10-23,2011-10-28,0.06,14.56,0.87,13.69,3.5,9,123.21,False
7627,86983,2784,1,331,3,2011-10-23,2011-10-30,0.0,8.74,0.0,8.74,8.29,10,87.4,False
7628,86983,2784,632,331,3,2011-10-23,2011-10-28,0.03,178.47,5.35,173.12,19.99,7,1211.84,False
7629,86984,2784,296,331,1,2013-03-30,2013-04-01,0.08,424.21,33.94,390.27,110.2,5,1951.35,False
7630,86987,2784,390,331,2,2013-08-28,2013-08-28,0.02,47.98,0.96,47.02,3.61,21,987.42,False
7631,86980,2785,262,332,3,2011-03-30,2011-04-04,0.07,1.48,0.1,1.38,0.7,8,11.04,False
7632,86982,2785,900,332,1,2011-09-29,2011-09-30,0.05,880.98,44.05,836.93,44.55,5,4184.65,False
7633,86982,2785,576,332,2,2011-09-29,2011-10-01,0.07,599.99,42.0,557.99,24.49,19,10601.81,False
7634,86985,2785,322,332,3,2013-05-12,2013-05-13,0.09,20.28,1.83,18.45,14.39,3,55.35,False
7635,86985,2785,90,332,3,2013-05-12,2013-05-13,0.03,55.99,1.68,54.31,5.0,15,814.65,False
7636,86986,2785,639,332,2,2013-07-12,2013-07-14,0.02,6.68,0.13,6.55,6.93,6,39.3,False
7637,91316,2787,390,1245,2,2010-03-12,2010-03-13,0.01,47.98,0.48,47.5,3.61,8,380.0,False
7638,91317,2787,594,1245,1,2011-07-24,2011-07-26,0.04,68.81,2.75,66.06,60.0,8,528.48,False
7639,91317,2787,199,1245,3,2011-07-24,2011-07-31,0.09,3.15,0.28,2.87,0.5,3,8.61,False
7640,91317,2787,686,1245,2,2011-07-24,2011-07-24,0.05,4.2,0.21,3.99,2.26,13,51.87,False
7641,91318,2787,527,1245,3,2011-08-16,2011-08-17,0.01,12.53,0.13,12.4,7.17,17,210.8,False
7642,91319,2787,433,1245,3,2012-11-28,2012-11-29,0.09,5.89,0.53,5.36,5.57,20,107.2,False
7643,91317,2788,497,286,2,2011-07-24,2011-07-31,0.01,8.04,0.08,7.96,8.94,13,103.48,False
7644,88764,2790,712,201,3,2013-09-13,2013-09-14,0.0,142.86,0.0,142.86,19.99,16,2285.76,False
7645,88758,2791,802,202,3,2010-07-15,2010-07-15,0.09,2.88,0.26,2.62,0.7,7,18.34,False
7646,91320,2787,302,1245,1,2013-03-12,2013-03-12,0.0,100.98,0.0,100.98,57.38,12,1211.76,False
7647,88759,2791,345,202,3,2011-01-20,2011-01-21,0.03,56.96,1.71,55.25,13.22,2,110.5,False
7648,88759,2791,1107,202,2,2011-01-20,2011-01-22,0.04,8.37,0.33,8.04,10.16,12,96.48,False
7649,88760,2791,42,202,3,2011-07-19,2011-07-21,0.01,65.99,0.66,65.33,7.69,12,783.96,False
7650,88762,2791,311,202,3,2013-04-11,2013-04-13,0.08,150.98,12.08,138.9,13.99,8,1111.2,False
7651,88762,2791,499,202,3,2013-04-11,2013-04-18,0.07,9.71,0.68,9.03,9.45,7,63.21,False
7652,88759,2792,1146,203,2,2011-01-20,2011-01-22,0.02,40.99,0.82,40.17,17.48,1,40.17,False
7653,88761,2792,1104,203,3,2012-07-03,2012-07-03,0.03,37.7,1.13,36.57,2.99,14,511.98,False
7654,88763,2792,903,203,3,2013-09-05,2013-09-09,0.04,2.08,0.08,2.0,1.49,14,28.0,False
7655,88765,2792,907,203,1,2013-12-24,2013-12-26,0.01,170.98,1.71,169.27,35.89,6,1015.62,False
7656,87554,2794,172,144,3,2010-03-20,2010-03-22,0.06,2.61,0.16,2.45,0.5,2,4.9,False
7657,87555,2794,1135,144,3,2010-06-07,2010-06-07,0.07,4.76,0.33,4.43,0.88,5,22.15,False
7658,87557,2794,819,144,1,2011-02-22,2011-02-23,0.0,90.98,0.0,90.98,30.0,12,1091.76,False
7659,87557,2794,101,144,3,2011-02-22,2011-02-24,0.04,20.98,0.84,20.14,5.42,10,201.4,False
7660,87560,2794,469,144,3,2012-01-22,2012-01-24,0.1,64.98,6.5,58.48,6.88,10,584.8,False
7661,87562,2794,59,144,3,2012-06-23,2012-06-25,0.04,39.48,1.58,37.9,1.99,12,454.8,False
7662,87556,2795,233,145,3,2010-07-26,2010-07-28,0.04,3.57,0.14,3.43,4.17,8,27.44,False
7663,87556,2795,14,145,3,2010-07-26,2010-07-30,0.05,200.99,10.05,190.94,4.2,14,2673.16,False
7664,87556,2795,66,145,3,2010-07-26,2010-07-26,0.07,195.99,13.72,182.27,8.99,2,364.54,False
7665,87564,2795,1102,145,2,2013-04-27,2013-04-27,0.04,29.89,1.2,28.69,1.99,9,258.21,False
7666,87566,2795,431,145,3,2013-10-01,2013-10-02,0.0,12.44,0.0,12.44,6.27,9,111.96,False
7667,87568,2795,745,145,3,2013-11-05,2013-11-06,0.0,7.59,0.0,7.59,4.0,18,136.62,False
7668,87553,2796,873,149,3,2010-01-21,2010-01-23,0.02,30.44,0.61,29.83,1.49,12,357.96,False
7669,87558,2796,821,149,1,2011-10-17,2011-10-18,0.01,110.98,1.11,109.87,30.0,22,2417.14,False
7670,87561,2796,392,149,3,2012-04-16,2012-04-16,0.06,3.8,0.23,3.57,1.49,2,7.14,False
7671,87561,2796,198,149,3,2012-04-16,2012-04-17,0.08,3.69,0.3,3.39,0.5,2,6.78,False
7672,87552,2797,669,1010,3,2010-01-10,2010-01-11,0.0,5.02,0.0,5.02,5.14,8,40.16,False
7673,87553,2797,192,1010,3,2010-01-21,2010-01-22,0.02,4.91,0.1,4.81,0.5,9,43.29,False
7674,87559,2797,465,1010,3,2011-11-30,2011-12-03,0.09,10.4,0.94,9.46,5.4,31,293.26,False
7675,87563,2797,929,1010,1,2013-01-21,2013-01-22,0.04,279.81,11.19,268.62,23.19,4,1074.48,False
7676,87565,2797,760,1010,1,2013-09-15,2013-09-22,0.1,33.94,3.39,30.55,19.19,8,244.4,False
7677,87566,2797,1193,1010,3,2013-10-01,2013-10-02,0.06,4.98,0.3,4.68,5.49,5,23.4,False
7678,87567,2797,826,1010,1,2013-10-03,2013-10-04,0.04,399.98,16.0,383.98,12.06,8,3071.84,False
7679,87433,2799,301,1429,1,2011-11-04,2011-11-09,0.05,150.98,7.55,143.43,66.27,30,4302.9,False
7680,87434,2799,113,1429,3,2013-04-12,2013-04-14,0.0,4.13,0.0,4.13,5.34,6,24.78,False
7681,91049,2801,268,1386,3,2010-06-28,2010-07-03,0.0,17.52,0.0,17.52,8.17,15,262.8,False
7682,91050,2801,388,1386,2,2011-07-23,2011-07-30,0.04,115.99,4.64,111.35,2.5,4,445.4,False
7683,91051,2801,632,1386,3,2011-10-09,2011-10-16,0.03,178.47,5.35,173.12,19.99,4,692.48,False
7684,91052,2801,1147,1386,3,2013-08-10,2013-08-14,0.06,6.48,0.39,6.09,6.22,6,36.54,False
